meta_id,authors_id,primary_id,author,title,journal,year,doi,find,confidence level,note,note_2
MA27,Oberhofer_Noori_2017_AddictBiol,Higley_etal_ JPsychopharmacol_2011,"Higley AE, Spiller K, Grundt P, Newman AH, Kiefer SW, Xi ZX, Gardner EL.","PG01037, a novel dopamine D3 receptor antagonist, inhibits the effects of methamphetamine in rats.", J Psychopharmacol,2011,10.1177/0269881109358201,y,3,20520599,
MA27,Oberhofer_Noori_2017_AddictBiol,Guillem_Peoples_BehavPharmacol_2010,"Guillem K, Peoples LL.",Varenicline effects on cocaine self administration and reinstatement behavior.,Behav Pharmacol,2010,10.1097/FBP.0b013e328336e9c5,y,3,20352413,
MA27,Oberhofer_Noori_2017_AddictBiol,Khaled_etal_IntJNeuropsychopharmacol_2010,"Khaled MA, Farid Araki K, Li B, Coen KM, Marinelli PW, Varga J, Gaál J, Le Foll B.","The selective dopamine D3 receptor antagonist SB 277011-A, but not the partial agonist BP 897, blocks cue-induced reinstatement of nicotine-seeking.",Int J Neuropsychopharmacol,2010,10.1017/S1461145709991064,y,3,20180839,
MA27,Oberhofer_Noori_2017_AddictBiol,OConnor_etal_Psychopharmacology_2010,"O'Connor EC, Parker D, Rollema H, Mead AN.",The alpha4beta2 nicotinic acetylcholine-receptor partial agonist varenicline inhibits both nicotine self-administration following repeated dosing and reinstatement of nicotine seeking in rats.,Psychopharmacology (Berl),2010,10.1007/s00213-009-1739-5,y,3,20142301,
MA27,Oberhofer_Noori_2017_AddictBiol,Anker_Carroll_Psychopharmacology_2010,"Anker JJ, Carroll ME.","Reinstatement of cocaine seeking induced by drugs, cues, and stress in adolescent and adult rats.",Psychopharmacology (Berl),2010,10.1007/s00213-009-1721-2,y,3,20093928,
MA27,Oberhofer_Noori_2017_AddictBiol,Banna_etal_BehavBrainRes_2009,"Banna KM, Back SE, Do P, See RE.",Yohimbine stress potentiates conditioned cue-induced reinstatement of heroin-seeking in rats.,Behav Brain Res,2009,10.1016/j.bbr.2009.11.030,y,3,19995481,
MA27,Oberhofer_Noori_2017_AddictBiol,Buffalari_See_PhysiolBehav_2009,"Buffalari DM, See RE.",Footshock stress potentiates cue-induced cocaine-seeking in an animal model of relapse.,Physiol Behav,2009,10.1016/j.physbeh.2009.09.013,y,3,19967529,
MA27,Oberhofer_Noori_2017_AddictBiol,Feltenstein_etal_Psychopharmacology_2009,"Feltenstein MW, Do PH, See RE.",Repeated aripiprazole administration attenuates cocaine seeking in a rat model of relapse.,Psychopharmacology (Berl),2009,10.1007/s00213-009-1671-8,y,3,19953228,
MA27,Oberhofer_Noori_2017_AddictBiol,Knackstedt_etal_BiolPsychiatry_2010,"Knackstedt LA, Melendez RI, Kalivas PW.",Ceftriaxone restores glutamate homeostasis and prevents relapse to cocaine seeking.,Biol Psychiatry,2010,10.1016/j.biopsych.2009.07.018,y,3,19931573,
MA27,Oberhofer_Noori_2017_AddictBiol,Marinelli_etal_EurJNeurosci_2009,"Marinelli PW, Funk D, Harding S, Li Z, Juzytsch W, Lê AD.",Roles of opioid receptor subtypes in mediating alcohol-seeking induced by discrete cues and context.,Eur J Neurosci,2009,10.1111/j.1460-9568.2009.06851.x,y,3,19800355,
MA27,Oberhofer_Noori_2017_AddictBiol,Pentkowski_etal_AddictBiol_2009,"Pentkowski NS, Acosta JI, Browning JR, Hamilton EC, Neisewander JL.",Stimulation of 5-HT(1B) receptors enhances cocaine reinforcement yet reduces cocaine-seeking behavior.,Addict Biol,2009,10.1111/j.1369-1600.2009.00162.x,y,3,19779699,
MA27,Oberhofer_Noori_2017_AddictBiol,Bachtell_Self_Psychopharmacology_2009,"Bachtell RK, Self DW.",Effects of adenosine A2A receptor stimulation on cocaine-seeking behavior in rats.,Psychopharmacology (Berl),2009,10.1007/s00213-009-1624-2,y,3,19717140,
MA27,Oberhofer_Noori_2017_AddictBiol,Sari_etal_Jneurosci_2009,"Sari Y, Smith KD, Ali PK, Rebec GV.",Upregulation of GLT1 attenuates cue-induced reinstatement of cocaine-seeking behavior in rats.,J Neurosci,2009,10.1523/JNEUROSCI.1746-09.2009,y,3,19686472,
MA27,Oberhofer_Noori_2017_AddictBiol,Kumaresan_etal_BehavBrainRes_2009,"Kumaresan V, Yuan M, Yee J, Famous KR, Anderson SM, Schmidt HD, Pierce RC.",Metabotropic glutamate receptor 5 (mGluR5) antagonists attenuate cocaine priming- and cue-induced reinstatement of cocaine seeking.,Behav Brain Res,2009,10.1016/j.bbr.2009.03.039,y,3,19650818,
MA27,Oberhofer_Noori_2017_AddictBiol,Nair_etal_Psychopharmacology_2009,"Nair SG, Adams-Deutsch T, Pickens CL, Smith DG, Shaham Y.",Effects of the MCH1 receptor antagonist SNAP 94847 on high-fat food-reinforced operant responding and reinstatement of food seeking in rats.,Psychopharmacology (Berl),2009,10.1007/s00213-009-1523-6,y,3,19641899,
MA27,Oberhofer_Noori_2017_AddictBiol,Nic_etal_BehavNeurosci_2009,"Nic Dhonnchadha BA, Fox RG, Stutz SJ, Rice KC, Cunningham KA.",Blockade of the serotonin 5-HT2A receptor suppresses cue-evoked reinstatement of cocaine-seeking behavior in a rat self-administration model.,Behav Neurosci,2009,10.1037/a0014592,y,3,19625514,
MA27,Oberhofer_Noori_2017_AddictBiol,See_IntJNeuropsychopharmacol_2009,See RE.,Dopamine D1 receptor antagonism in the prelimbic cortex blocks the reinstatement of heroin-seeking in an animal model of relapse.,Int J Neuropsychopharmacol,2009,10.1017/S1461145709000054,y,3,19463707,
MA27,Oberhofer_Noori_2017_AddictBiol,Liu_etal_Psychopharmacology_2009,"Liu X, Palmatier MI, Caggiula AR, Sved AF, Donny EC, Gharib M, Booth S.", Naltrexone attenuation of conditioned but not primary reinforcement of nicotine in rats.,Psychopharmacology (Berl),2009,10.1007/s00213-008-1335-0,y,3,19340414,
MA27,Oberhofer_Noori_2017_AddictBiol,Gass_etal_Neuropsychopharmacology_2009,"Gass JT, Osborne MP, Watson NL, Brown JL, Olive MF.",mGluR5 antagonism attenuates methamphetamine reinforcement and prevents reinstatement of methamphetamine-seeking behavior in rats.,Neuropsychopharmacology,2009,10.1038/npp.2008.140,y,3,19331461,
MA27,Oberhofer_Noori_2017_AddictBiol,Williams_Schimmel_Alcohol_2008,"Williams KL, Schimmel JS.",Effect of naltrexone during extinction of alcohol-reinforced responding and during repeated cue-conditioned reinstatement sessions in a cue exposure style treatment.,Alcohol,2008,10.1016/j.alcohol.2008.06.003,y,3,19236732,
MA27,Oberhofer_Noori_2017_AddictBiol,Floresco_etal_Neuroscience_2008,"Floresco SB, McLaughlin RJ, Haluk DM.",Opposing roles for the nucleus accumbens core and shell in cue-induced reinstatement of food-seeking behavior.,Neuroscience,2008,10.1016/j.neuroscience.2008.04.004,y,3,18807246,
MA27,Oberhofer_Noori_2017_AddictBiol,Cippitelli_etal_Psychopharmacology_2008,"Cippitelli A, Cannella N, Braconi S, Duranti A, Tontini A, Bilbao A, Defonseca FR, Piomelli D, Ciccocioppo R.",Increase of brain endocannabinoid anandamide levels by FAAH inhibition and alcohol abuse behaviours in the rat.,Psychopharmacology (Berl),2008,10.1007/s00213-008-1104-0,y,3,18800068,
MA27,Oberhofer_Noori_2017_AddictBiol,Zavala_etal_Synapse_2008,"Zavala AR, Osredkar T, Joyce JN, Neisewander JL.",Upregulation of Arc mRNA expression in the prefrontal cortex following cue-induced reinstatement of extinguished cocaine-seeking behavior.,Synapse,2008,10.1002/syn.20502,y,3,18774673,
MA27,Oberhofer_Noori_2017_AddictBiol,LaLumiere_Kalivas_JNeurosci_2008,"LaLumiere RT, Kalivas PW.","LaLumiere RT, Kalivas PW. Glutamate release in the nucleus accumbens core is necessary for heroin seeking.",J Neurosci,2008,10.1523/JNEUROSCI.5129-07.2008,y,3,18479836,
MA27,Oberhofer_Noori_2017_AddictBiol,Alvarez-Jaimes_etal_Neuropsychopharmacology_2008,"Alvarez-Jaimes L, Polis I, Parsons LH.","Attenuation of cue-induced heroin-seeking behavior by cannabinoid CB1 antagonist infusions into the nucleus accumbens core and prefrontal cortex, but not basolateral amygdala.",Neuropsychopharmacology,2008,10.1038/sj.npp.1301630,y,3,18446329,
MA27,Oberhofer_Noori_2017_AddictBiol,Riecke_etal_Jneurosci_2007,"Riecke L, van Opstal AJ, Goebel R, Formisano E.",Hearing illusory sounds in noise: sensory-perceptual transformations in primary auditory cortex.,J Neurosci,2007,10.1523/JNEUROSCI.2713-07.2007,y,3,18361437,
MA27,Oberhofer_Noori_2017_AddictBiol,Kyriakatos_ElManira_JNeurosci_2007,"Kyriakatos A, El Manira A.",Long-term plasticity of the spinal locomotor circuitry mediated by endocannabinoid and nitric oxide signaling.,J Neurosci,2007,10.1523/JNEUROSCI.3174-07.2007,y,3,18354020,
MA27,Oberhofer_Noori_2017_AddictBiol,Bossert_etal_Jneurosci_2007,"Bossert JM, Poles GC, Wihbey KA, Koya E, Shaham Y.",Differential effects of blockade of dopamine D1-family receptors in nucleus accumbens core or shell on reinstatement of heroin seeking induced by contextual and discrete cues.,J Neurosci,2007,10.1523/JNEUROSCI.3926-07.2007,y,3,18059440,
MA27,Oberhofer_Noori_2017_AddictBiol,Neisewander_Acosta_BehavPharmacol_2007,"Neisewander JL, Acosta JI.",Stimulation of 5-HT2C receptors attenuates cue and cocaine-primed reinstatement of cocaine-seeking behavior in rats.,Behav Pharmacol,2007,10.1097/FBP.0b013e3282f1c94b,y,3,18003848,
MA27,Oberhofer_Noori_2017_AddictBiol,Ghitza_etal_JNeurosci_2007,"Ghitza UE, Nair SG, Golden SA, Gray SM, Uejima JL, Bossert JM, Shaham Y.",Peptide YY3-36 decreases reinstatement of high-fat food seeking during dieting in a rat relapse model.,J Neurosci,2007,10.1523/JNEUROSCI.5405-06.2007,y,3,18003846,
MA27,Oberhofer_Noori_2017_AddictBiol,Liu_etal_Psychopharmacology_2008,"Liu X, Caggiula AR, Palmatier MI, Donny EC, Sved AF.","Cue-induced reinstatement of nicotine-seeking behavior in rats: effect of bupropion, persistence over repeated tests, and its dependence on training dose.",Psychopharmacology (Berl),2008,10.1007/s00213-007-0967-9,y,3,18003845,
MA27,Oberhofer_Noori_2017_AddictBiol,Burbassi_Cervo_etal_Psychopharmacology_2008,"Burbassi S, Cervo L.",Stimulation of serotonin2C receptors influences cocaine-seeking behavior in response to drug-associated stimuli in rats.,Psychopharmacology (Berl),2008,10.1007/s00213-007-0916-7,y,3,17989517,
MA27,Oberhofer_Noori_2017_AddictBiol,Bowers_etal_Psychopharmacology_2007,"Bowers MS, Chen BT, Chou JK, Osborne MP, Gass JT, See RE, Bonci A, Janak PH, Olive MF.",Acamprosate attenuates cocaine- and cue-induced reinstatement of cocaine-seeking behavior in rats.,Psychopharmacology (Berl),2007,10.1007/s00213-007-0904-y,y,3,17959795,
MA27,Oberhofer_Noori_2017_AddictBiol,Liechti_etal_JNeurosci_2007,"Liechti ME, Lhuillier L, Kaupmann K, Markou A.",Metabotropic glutamate 2/3 receptors in the ventral tegmental area and the nucleus accumbens shell are involved in behaviors relating to nicotine dependence.,J Neurosci,2007,10.1523/JNEUROSCI.1766-07.2007,y,3,17932656,
MA27,Oberhofer_Noori_2017_AddictBiol,DiCiano_etal_Neuropsychopharmacology_2008,"Di Ciano P, Robbins TW, Everitt BJ.","Differential effects of nucleus accumbens core, shell, or dorsal striatal inactivations on the persistence, reacquisition, or reinstatement of responding for a drug-paired conditioned reinforcer.",Neuropsychopharmacology,2008,10.1038/sj.npp.1301522,y,3,17899022,
MA27,Oberhofer_Noori_2017_AddictBiol,Filip_Frankowska_EurJPharmacol_2007,"Filip M, Frankowska M.","Effects of GABA(B) receptor agents on cocaine priming, discrete contextual cue and food induced relapses.",Eur J Pharmacol,2007,10.1016/j.ejphar.2007.05.069,y,3,17764007,
MA27,Oberhofer_Noori_2017_AddictBiol,Ball_etal_PharmacolBiochemBehav_2007,"Ball KT, Walsh KM, Rebec GV.",Reinstatement of MDMA (ecstasy) seeking by exposure to discrete drug-conditioned cues.,Pharmacol Biochem Behav,2007,10.1016/j.pbb.2007.05.018,y,3,17715344,
MA27,Oberhofer_Noori_2017_AddictBiol,McLaughlin_Floresco_Neuroscience_2007,"McLaughlin RJ, Floresco SB.",The role of different subregions of the basolateral amygdala in cue-induced reinstatement and extinction of food-seeking behavior.,Neuroscience,2007,10.1016/j.neuroscience.2007.03.025,y,3,17712353,
MA27,Oberhofer_Noori_2017_AddictBiol,Tessari_etal_AddictBiol_2007,"Tessari M, Catalano A, Pellitteri M, Di Francesco C, Marini F, Gerrard PA, Heidbreder CA, Melotto S.",Correlation between serum ghrelin levels and cocaine-seeking behaviour triggered by cocaine-associated conditioned stimuli in rats.,Addict Biol,2007,10.1111/j.1369-1600.2007.00052.x,y,3,17610868,
MA27,Oberhofer_Noori_2017_AddictBiol,Rogers_See_NeurobiolLearnMem_2007,"Rogers JL, See RE.",Selective inactivation of the ventral hippocampus attenuates cue-induced and cocaine-primed reinstatement of drug-seeking in rats.,Neurobiol Learn Mem,2007,10.1016/j.nlm.2007.01.003,y,3,17602729,
MA27,Oberhofer_Noori_2017_AddictBiol,Burattini_etal_IntJNeuropsychopharmacol_2008,"Burattini C, Burbassi S, Aicardi G, Cervo L.",Effects of naltrexone on cocaine- and sucrose-seeking behaviour in response to associated stimuli in rats.,Int J Neuropsychopharmacol,2008,10.1017/S1461145707007705,y,3,17449185,
MA27,Oberhofer_Noori_2017_AddictBiol,Zhou_etal_Neuroscience_2007,"Zhou W, Liu H, Zhang F, Tang S, Zhu H, Lai M, Kalivas PW.",Role of acetylcholine transmission in nucleus accumbens and ventral tegmental area in heroin-seeking induced by conditioned cues.,Neuroscience,2007,10.1016/j.neuroscience.2006.11.013,y,3,17407494,
MA27,Oberhofer_Noori_2017_AddictBiol,Moffett_Goeders_etal_Psychopharmacology_2007,"Moffett MC, Goeders NE.","CP-154,526, a CRF type-1 receptor antagonist, attenuates the cue-and methamphetamine-induced reinstatement of extinguished methamphetamine-seeking behavior in rats.",Psychopharmacology (Berl),2007,10.1007/s00213-006-0625-7,y,3,17337218,
MA27,Oberhofer_Noori_2017_AddictBiol,Dayas_etal_BiolPsychiatry_2007,"Dayas CV, Liu X, Simms JA, Weiss F.",Distinct patterns of neural activation associated with ethanol seeking: effects of naltrexone.,Biol Psychiatry,2007,10.1016/j.biopsych.2006.07.034,y,3,17335644,
MA27,Oberhofer_Noori_2017_AddictBiol,Vengeliene_etal_FASEBJ_2006,"Vengeliene V, Leonardi-Essmann F, Perreau-Lenz S, Gebicke-Haerter P, Drescher K, Gross G, Spanagel R.",The dopamine D3 receptor plays an essential role in alcohol-seeking and relapse.,FASEB J,2006,10.1096/fj.06-6110com,y,3,17184925,
MA27,Oberhofer_Noori_2017_AddictBiol,Zhao_etal_Jneurosci_2006,"Zhao Y, Dayas CV, Aujla H, Baptista MA, Martin-Fardon R, Weiss F.",Activation of group II metabotropic glutamate receptors attenuates both stress and cue-induced ethanol-seeking and modulates c-fos expression in the hippocampus and amygdala.,J Neurosci,2006,10.1523/JNEUROSCI.2384-06.2006,y,3,17119930,
MA27,Oberhofer_Noori_2017_AddictBiol,Bossert_etal_BehavBrainRes_2006,"Bossert JM, Poles GC, Sheffler-Collins SI, Ghitza UE.",The mGluR2/3 agonist LY379268 attenuates context- and discrete cue-induced reinstatement of sucrose seeking but not sucrose self-administration in rats.,Behav Brain Res,2006,10.1016/j.bbr.2006.06.008,y,3,17098214,
MA27,Oberhofer_Noori_2017_AddictBiol,Fuchs_etal_EurJNeurosci_2006,"Fuchs RA, Feltenstein MW, See RE.",The role of the basolateral amygdala in stimulus-reward memory and extinction memory consolidation and in subsequent conditioned cued reinstatement of cocaine seeking.,Eur J Neurosci,2006,10.1111/j.1460-9568.2006.04806.x,y,3,17077299,
MA27,Oberhofer_Noori_2017_AddictBiol,Feltenstein_etal_BiolPsychiatry_2007,"Feltenstein MW, Altar CA, See RE.",Aripiprazole blocks reinstatement of cocaine seeking in an animal model of relapse.,Biol Psychiatry,2007,10.1016/j.biopsych.2006.04.010,y,3,17005860,
MA27,Oberhofer_Noori_2017_AddictBiol,Liu_etal_Neuropsychopharmacology_2007,"Liu X, Caggiula AR, Yee SK, Nobuta H, Sved AF, Pechnick RN, Poland RE.",Mecamylamine attenuates cue-induced reinstatement of nicotine-seeking behavior in rats.,Neuropsychopharmacology,2007,10.1038/sj.npp.1301129,y,3,16834996,
MA27,Oberhofer_Noori_2017_AddictBiol,Sanchis-Segura_etal_Jneurosci_2006,"Sanchis-Segura C, Borchardt T, Vengeliene V, Zghoul T, Bachteler D, Gass P, Sprengel R, Spanagel R.",Involvement of the AMPA receptor GluR-C subunit in alcohol-seeking behavior and relapse.,J Neurosci,2006,10.1523/JNEUROSCI.4237-05.2006,y,3,16817884,
MA27,Oberhofer_Noori_2017_AddictBiol,Cervo_etal_IntJNeuropsychopharmacol_2007,"Cervo L, Cocco A, Petrella C, Heidbreder CA.",Selective antagonism at dopamine D3 receptors attenuates cocaine-seeking behaviour in the rat.,Int J Neuropsychopharmacol,2007,10.1017/S1461145705006449,y,3,16806092,
MA27,Oberhofer_Noori_2017_AddictBiol,Berglind_etal_Neuroscience_2006,"Berglind WJ, Case JM, Parker MP, Fuchs RA, See RE.",Dopamine D1 or D2 receptor antagonism within the basolateral amygdala differentially alters the acquisition of cocaine-cue associations necessary for cue-induced reinstatement of cocaine-seeking.,Neuroscience,2006,10.1016/j.neuroscience.2005.08.064,y,3,16794568,
MA27,Oberhofer_Noori_2017_AddictBiol,Leri_Burns_PharmacolBiochemBehav_2005,"Leri F, Burns LH.",Ultra-low-dose naltrexone reduces the rewarding potency of oxycodone and relapse vulnerability in rats.,Pharmacol Biochem Behav,2005,10.1016/j.pbb.2005.08.008,y,3,16436610,
MA27,Oberhofer_Noori_2017_AddictBiol,MartinFardon_etal_PharmacolBiochemBehav_2005,"Martin-Fardon R, Lorentz CU, Stuempfig ND, Weiss F.","Priming with BTCP, a dopamine reuptake blocker, reinstates cocaine-seeking and enhances cocaine cue-induced reinstatement.",Pharmacol Biochem Behav,2005,10.1016/j.pbb.2005.07.010,y,3,16426478,
MA27,Oberhofer_Noori_2017_AddictBiol,Zhang_etal_NeurosciLett_2005,"Zhang F, Zhou W, Liu H, Zhu H, Tang S, Lai M, Yang G.",Increased c-Fos expression in the medial part of the lateral habenula during cue-evoked heroin-seeking in rats.,Neurosci Lett,2005,10.1016/j.neulet.2005.06.008,y,3,16289883,
MA27,Oberhofer_Noori_2017_AddictBiol,Gilbert_etal_Synapse_2005,"Gilbert JG, Newman AH, Gardner EL, Ashby CR Jr, Heidbreder CA, Pak AC, Peng XQ, Xi ZX.","Acute administration of SB-277011A, NGB 2904, or BP 897 inhibits cocaine cue-induced reinstatement of drug-seeking behavior in rats: role of dopamine D3 receptors.",Synapse,2005,10.1002/syn.20152,y,3,16182352,
MA27,Oberhofer_Noori_2017_AddictBiol,Fuchs_etal_Psychopharmacology_2005,"Fuchs RA, Evans KA, Mehta RH, Case JM, See RE.",Influence of sex and estrous cyclicity on conditioned cue-induced reinstatement of cocaine-seeking behavior in rats.,Psychopharmacology (Berl),2005,10.1007/s00213-004-2080-7,y,3,16099021,
MA27,Oberhofer_Noori_2017_AddictBiol,Acosta_etal_PharmacolBiochemBehav_2005,"Acosta JI, Boynton FA, Kirschner KF, Neisewander JL.",Stimulation of 5-HT1B receptors decreases cocaine- and sucrose-seeking behavior.,Pharmacol Biochem Behav,2005,10.1016/j.pbb.2004.12.001,y,3,16002220,
MA27,Oberhofer_Noori_2017_AddictBiol,Bachteler_etal_Neuropsychopharmacology_2005,"Bachteler D, Economidou D, Danysz W, Ciccocioppo R, Spanagel R.",The effects of acamprosate and neramexane on cue-induced reinstatement of ethanol-seeking behavior in rat.,Neuropsychopharmacology,2005,10.1038/sj.npp.1300657,y,3,15858839,
MA27,Oberhofer_Noori_2017_AddictBiol,Anggadiredja_etal_BrainRes_2004,"Anggadiredja K, Sakimura K, Hiranita T, Yamamoto T.",Naltrexone attenuates cue- but not drug-induced methamphetamine seeking: a possible mechanism for the dissociation of primary and secondary reward.,Brain Res,2004,10.1016/j.brainres.2004.06.051,y,3,15682307,
MA27,Oberhofer_Noori_2017_AddictBiol,Fuchs_etal_JNeurosci_2004,"Fuchs RA, Evans KA, Parker MP, See RE.",Differential involvement of orbitofrontal cortex subregions in conditioned cue-induced and cocaine-primed reinstatement of cocaine seeking in rats.,J Neurosci,2004,10.1523/JNEUROSCI.1924-04.2004,y,3,15680183,
MA27,Oberhofer_Noori_2017_AddictBiol,Baptista_etal_Jneurosci_2004,"Baptista MA, Martin-Fardon R, Weiss F.",Preferential effects of the metabotropic glutamate 2/3 receptor agonist LY379268 on conditioned reinstatement versus primary reinforcement: comparison between cocaine and a potent conventional reinforcer.,J Neurosci,2004,10.1523/JNEUROSCI.0176-04.2004,y,3,15668725,
MA27,Oberhofer_Noori_2017_AddictBiol,Fuchs_etal_Psychopharmacology_2004,"Fuchs RA, Evans KA, Parker MC, See RE.",Differential involvement of the core and shell subregions of the nucleus accumbens in conditioned cue-induced reinstatement of cocaine seeking in rats.,Psychopharmacology,2004,10.1007/s00213-004-1895-6,y,3,15342276,
MA27,Oberhofer_Noori_2017_AddictBiol,Black_etal_BehavBrainRes_2004,"Black YD, Green-Jordan K, Eichenbaum HB, Kantak KM.",Hippocampal memory system function and the regulation of cocaine self-administration behavior in rats.,Behav Brain Res,2004,10.1016/j.bbr.2003.08.020,y,3,15269272,
MA27,Oberhofer_Noori_2017_AddictBiol,Burmeister_etal_Neuropsychopharmacology_2004,"Burmeister JJ, Lungren EM, Kirschner KF, Neisewander JL.",Differential roles of 5-HT receptor subtypes in cue and cocaine reinstatement of cocaine-seeking behavior in rats.,Neuropsychopharmacology,2004,10.1038/sj.npp.1300346,y,3,15152032,
MA27,Oberhofer_Noori_2017_AddictBiol,Sun_Rebec_Jneurosci_2003,"Sun W, Rebec GV.",Lidocaine inactivation of ventral subiculum attenuates cocaine-seeking behavior in rats.,J Neurosci,2003,10.1523/JNEUROSCI.23-32-10258.2003,y,3,15138757,
MA27,Oberhofer_Noori_2017_AddictBiol,Ledford_etal_Neuropsychopharmacology_2003,"Ledford CC, Fuchs RA, See RE.",Potentiated reinstatement of cocaine-seeking behavior following D-amphetamine infusion into the basolateral amygdala.,Neuropsychopharmacology,2003,10.1038/sj.npp.1300249,y,3,15084439,
MA27,Oberhofer_Noori_2017_AddictBiol,See_etal_Neuroscience_2003,"See RE, McLaughlin J, Fuchs RA.",Muscarinic receptor antagonism in the basolateral amygdala blocks acquisition of cocaine-stimulus association in a model of relapse to cocaine-seeking behavior in rats.,Neuroscience,2003,10.1016/s0306-4522(02)00665-6,y,3,14627998,
MA27,Oberhofer_Noori_2017_AddictBiol,Burmeister_etal_Psychopharmacology_2003,"Burmeister JJ, Lungren EM, Neisewander JL.",Effects of fluoxetine and d-fenfluramine on cocaine-seeking behavior in rats.,Psychopharmacology (Berl),2003,10.1007/s00213-002-1307-8,y,3,14614084,
MA27,Oberhofer_Noori_2017_AddictBiol,Ciccocioppo_etal_Neuropsychopharmacology_2002,"Ciccocioppo R, Martin-Fardon R, Weiss F.",Effect of selective blockade of mu(1) or delta opioid receptors on reinstatement of alcohol-seeking behavior by drug-associated stimuli in rats.,Neuropsychopharmacology,2002,10.1016/S0893-133X(02)00302-0,y,3,12865896,
MA27,Oberhofer_Noori_2017_AddictBiol,Kantak_etal_Psychopharmacology_2002,"Kantak KM, Black Y, Valencia E, Green-Jordan K, Eichenbaum HB.",Stimulus-response functions of the lateral dorsal striatum and regulation of behavior studied in a cocaine maintenance/cue reinstatement model in rats.,Psychopharmacology,2002,10.1007/s00213-002-1036-z,y,3,12614687,
MA27,Oberhofer_Noori_2017_AddictBiol,DerocheGamonet_etal_EurJNeurosci_2002,"Deroche-Gamonet V, Piat F, Le Moal M, Piazza PV.","Influence of cue-conditioning on acquisition, maintenance and relapse of cocaine intravenous self-administration.",Eur J Neurosci,2002,10.1046/j.1460-9568.2002.01974.x,y,3,12529808,
MA27,Oberhofer_Noori_2017_AddictBiol,Kantak_etal_JNeurosci_2002,"Kantak KM, Black Y, Valencia E, Green-Jordan K, Eichenbaum HB.",Dissociable effects of lidocaine inactivation of the rostral and caudal basolateral amygdala on the maintenance and reinstatement of cocaine-seeking behavior in rats.,J Neurosci,2002,10.1523/JNEUROSCI.22-03-01126.2002,y,3,12225696,
MA27,Oberhofer_Noori_2017_AddictBiol,Ciccocioppo_etal_PNAS_2001,"Ciccocioppo R, Sanna PP, Weiss F.",Cocaine-predictive stimulus induces drug-seeking behavior and neural activation in limbic brain regions after multiple months of abstinence: reversal by D(1) antagonists.,PNAS,2001,10.1073/pnas.98.4.1976,y,3,12021831,
MA27,Oberhofer_Noori_2017_AddictBiol,Katner_etal_Neuropsychopharmacology_1999,"Katner SN, Magalong JG, Weiss F.",Reinstatement of alcohol-seeking behavior by drug-associated discriminative stimuli after prolonged extinction in the rat.,Neuropsychopharmacology,1999,10.1016/S0893-133X(98)00084-0,y,3,11994130,
MA27,Oberhofer_Noori_2017_AddictBiol,Cippitelli_etal_Neuropharmacology_2015,"Cippitelli A, Brunori G, Gaiolini KA, Zaveri NT, Toll L.",Pharmacological stress is required for the anti-alcohol effect of the _3_4* nAChR partial agonist AT-1001.,Neuropharmacology,2015,10.1016/j.neuropharm.2015.02.005,y,3,11826141,
MA27,Oberhofer_Noori_2017_AddictBiol,Guercio_etal_BehavBrainRes_2015,"Guercio LA, Schmidt HD, Pierce RC.",Deep brain stimulation of the nucleus accumbens shell attenuates cue-induced reinstatement of both cocaine and sucrose seeking in rats.,Behav Brain Res,2015,10.1016/j.bbr.2014.12.025,y,3,11172061,
MA27,Oberhofer_Noori_2017_AddictBiol,Garcia_etal_BehavBrainRes_2014,"Garcia KL, Lê AD, Tyndale RF.",Effect of food training and training dose on nicotine self-administration in rats.,Behav Brain Res,2014,10.1016/j.bbr.2014.07.043,y,3,10192827,
MA28,Abbott_etal_2019_Neurosci_Biobehav_Rev,Alzoubi_etal_JMolNeurosci_2013,"Alzoubi KH, Khabour OF, Salah HA, Abu Rashid BE.",The combined effect of sleep deprivation and Western diet on spatial learning and memory: role of BDNF and oxidative stress.,J Mol Neurosci,2013,10.1007/s12031-012-9881-7,y,3,tables 1-3,
MA28,Abbott_etal_2019_Neurosci_Biobehav_Rev,Alzoubi_etal_PhysiolBehav_2013,"Alzoubi KH, Khabour OF, Salah HA, Hasan Z.",Vitamin E prevents high-fat high-carbohydrates diet-induced memory impairment: the role of oxidative stress.,Physiol Behav,2013,10.1016/j.physbeh.2013.06.011,y,3,tables 1-3,
MA28,Abbott_etal_2019_Neurosci_Biobehav_Rev,Alzoubi_etal_BehavBrainRes_2018,"Alzoubi KH, Mayyas FA, Mahafzah R, Khabour OF.",Melatonin prevents memory impairment induced by high-fat diet: Role of oxidative stress.,Behav Brain Res,2018,10.1016/j.bbr.2017.08.047,y,3,tables 1-3,
MA28,Abbott_etal_2019_Neurosci_Biobehav_Rev,Arnold_etal_NeurobiolDis_2014,"Arnold SE, Lucki I, Brookshire BR, Carlson GC, Browne CA, Kazi H, Bang S, Choi BR, Chen Y, McMullen MF, Kim SF.","High fat diet produces brain insulin resistance, synaptodendritic abnormalities and altered behavior in mice.",Neurobiol Dis,2014,10.1016/j.nbd.2014.03.011,y,3,tables 1-3,
MA28,Abbott_etal_2019_Neurosci_Biobehav_Rev,Ayabe_etal_SciRep_2018,"Ayabe T, Ohya R, Kondo K, Ano Y.","Iso-_-acids, bitter components of beer, prevent obesity-induced cognitive decline.",Sci Rep,2018,10.1038/s41598-018-23213-9,y,3,tables 1-3,
